../data/all_Normal.csv
,sttl,dttl,ct_srv_dst,ct_src_ltm,ct_srv_src,ct_dst_ltm,dmean,ct_dst_src_ltm,dload,ct_state_ttl,ackdat,sloss,spkts,trans_depth,ct_src_dport_ltm,tcprtt,dpkts,sbytes,dloss,smean,rate,ct_flw_http_mthd,is_sm_ips_ports,sinpkt,dbytes,synack,dwin,sload,stcpb,swin,djit,is_ftp_login,ct_ftp_cmd,dtcpb,dur,ct_dst_sport_ltm,response_body_len,sjit,dinpkt,service,proto,label,state,attack_cat,id
avg,94.8900752688172,81.84867741935484,5.5350430107526885,3.978978494623656,5.829548387096774,3.431655913978495,221.43098924731183,3.8893548387096772,1788697.3669035465,0.6957204301075269,0.022336496903225804,4.729784946236559,27.563172043010752,0.10011827956989247,1.7793763440860215,0.04908785270967742,33.02793548387097,4092.444376344086,12.17183870967742,145.41266666666667,19588.290163112935,0.14310752688172043,0.03954838709677419,2344.19575630114,26138.19735483871,0.026751355806451615,176.67578494623655,29768115.01987971,1491325398.3014624,183.594311827957,837.5593299383441,0.014172043010752687,0.014258064516129033,1480589396.1900969,1.0154067355376346,1.1485806451612903,3218.9432150537637,6491.784814191431,142.78789777998924,X,X,X,X,X,X
std,100.40238629942014,100.04454402739127,5.765585511331234,3.9587115083053392,5.9277060433046715,3.45551080049788,306.9000362818064,5.520520332818024,3755007.0000447067,1.1970909934386182,0.05831492458053528,7.9107559116393436,53.2982653053718,0.3026193659262395,2.4054893402158344,0.12107587309925023,97.45643666564939,12903.340789255266,45.232249039576686,198.033052815174,83965.6183787526,0.6493369813276385,0.194895644319769,11298.52305354188,128712.97160271053,0.07353633014707212,117.62636994358148,168418551.5094741,1430020599.3163917,114.48749515182574,5566.660888540692,0.1183816158039002,0.11927621356806906,1426246507.6403422,4.559351624867003,1.5740261117546954,39995.70870293424,56895.60547379443,1603.8515398507059,X,X,X,X,X,X

../data/svmexpone_Shellcode.csv
,sttl,dttl,ct_srv_dst,ct_src_ltm,ct_srv_src,ct_dst_ltm,dmean,ct_dst_src_ltm,dload,ct_state_ttl,ackdat,sloss,spkts,trans_depth,ct_src_dport_ltm,tcprtt,dpkts,sbytes,dloss,smean,rate,ct_flw_http_mthd,is_sm_ips_ports,sinpkt,dbytes,synack,dwin,sload,stcpb,swin,djit,is_ftp_login,ct_ftp_cmd,dtcpb,dur,ct_dst_sport_ltm,response_body_len,sjit,dinpkt,service,proto,label,state,attack_cat,id
avg,254.0,195.6315789473684,1.4671052631578947,1.375,1.9671052631578947,1.269736842105263,34.73026315789474,1.144736842105263,4205.986093197369,1.2236842105263157,0.0468090197368421,1.5526315789473684,8.210526315789474,0.0,1.0,0.08762367763157894,5.065789473684211,657.171052631579,0.7763157894736842,100.00657894736842,38391.63565697369,0.0,0.0,63.09385142105262,225.5921052631579,0.04081465789473684,197.96052631578948,54642110.38706739,1672194037.5657895,197.96052631578948,143.4900783289474,0.0,0.0,1636041486.6644738,0.5830505921052632,1.0,0.0,3865.1769043486843,88.05004752631578,X,X,X,X,X,X
std,0.0,105.0116337045396,1.087717087575569,0.9305664658520749,1.76000060989035,1.0321821209204907,18.646634518811066,0.6428543947529531,3504.134989251441,0.41671283216087146,0.03966820739493079,0.8334256643217429,3.3337026572869717,0.0,0.0,0.0795200715075166,2.82766188663927,296.84706713611473,0.41671283216087146,93.19352365617631,103313.30454802424,0.0,0.0,143.64976660657243,125.60199018197574,0.04684552190712987,106.26177220102221,153829647.34457585,1380390542.0041883,106.26177220102221,311.2193620249256,0.0,0.0,1420642896.469352,1.2951668754284003,0.0,0.0,10212.13653037484,182.62394844993742,X,X,X,X,X,X

compare
,sttl,dttl,ct_srv_dst,ct_src_ltm,ct_srv_src,ct_dst_ltm,dmean,ct_dst_src_ltm,dload,ct_state_ttl,ackdat,sloss,spkts,trans_depth,ct_src_dport_ltm,tcprtt,dpkts,sbytes,dloss,smean,rate,ct_flw_http_mthd,is_sm_ips_ports,sinpkt,dbytes,synack,dwin,sload,stcpb,swin,djit,is_ftp_login,ct_ftp_cmd,dtcpb,dur,ct_dst_sport_ltm,response_body_len,sjit,dinpkt,service,proto,label,state,attack_cat,id
