sorted by 1st:
../data/all_Normal.csv
,trans_depth,sttl,dttl,ct_flw_http_mthd,response_body_len,ct_srv_dst,ct_srv_src,ackdat,tcprtt,ct_dst_ltm,ct_dst_src_ltm,synack,dload,dwin,dbytes,dloss,stcpb,swin,ct_state_ttl,ct_src_ltm,sloss,dpkts,ct_src_dport_ltm,sload,dtcpb,is_sm_ips_ports,sinpkt,smean,spkts,sbytes,is_ftp_login,ct_ftp_cmd,djit,dmean,ct_dst_sport_ltm,dur,sjit,dinpkt,rate,service,proto,label,state,attack_cat,id
avg,0.10011827956989247,94.8900752688172,81.84867741935484,0.14310752688172043,3218.9432150537637,5.5350430107526885,5.829548387096774,0.022336496903225804,0.04908785270967742,3.431655913978495,3.8893548387096772,0.026751355806451615,1788697.3669035465,176.67578494623655,26138.19735483871,12.17183870967742,1491325398.3014624,183.594311827957,0.6957204301075269,3.978978494623656,4.729784946236559,33.02793548387097,1.7793763440860215,29768115.01987971,1480589396.1900969,0.03954838709677419,2344.19575630114,145.41266666666667,27.563172043010752,4092.444376344086,0.014172043010752687,0.014258064516129033,837.5593299383441,221.43098924731183,1.1485806451612903,1.0154067355376346,6491.784814191431,142.78789777998924,19588.290163112935,X,X,X,X,X,X
std,0.3026193659262395,100.40238629942014,100.04454402739127,0.6493369813276385,39995.70870293424,5.765585511331234,5.9277060433046715,0.05831492458053528,0.12107587309925023,3.45551080049788,5.520520332818024,0.07353633014707212,3755007.0000447067,117.62636994358148,128712.97160271053,45.232249039576686,1430020599.3163917,114.48749515182574,1.1970909934386182,3.9587115083053392,7.9107559116393436,97.45643666564939,2.4054893402158344,168418551.5094741,1426246507.6403422,0.194895644319769,11298.52305354188,198.033052815174,53.2982653053718,12903.340789255266,0.1183816158039002,0.11927621356806906,5566.660888540692,306.9000362818064,1.5740261117546954,4.559351624867003,56895.60547379443,1603.8515398507059,83965.6183787526,X,X,X,X,X,X

../data/all_Worms.csv
,trans_depth,sttl,dttl,ct_flw_http_mthd,response_body_len,ct_srv_dst,ct_srv_src,ackdat,tcprtt,ct_dst_ltm,ct_dst_src_ltm,synack,dload,dwin,dbytes,dloss,stcpb,swin,ct_state_ttl,ct_src_ltm,sloss,dpkts,ct_src_dport_ltm,sload,dtcpb,is_sm_ips_ports,sinpkt,smean,spkts,sbytes,is_ftp_login,ct_ftp_cmd,djit,dmean,ct_dst_sport_ltm,dur,sjit,dinpkt,rate,service,proto,label,state,attack_cat,id
avg,0.7471264367816092,249.58620689655172,221.58620689655172,0.896551724137931,33377.097701149425,1.339080459770115,1.528735632183908,0.061977925287356336,0.12136099999999998,1.4252873563218391,1.2241379310344827,0.05938307471264368,132759.35174734483,224.22413793103448,76965.46551724138,29.477011494252874,2007979765.6494253,224.22413793103448,1.1091954022988506,2.6149425287356323,2.0114942528735633,62.93103448275862,1.0977011494252873,72698643.02033302,1808773235.8505747,0.0,71.8844779137931,183.26436781609195,18.2183908045977,2255.7758620689656,0.0,0.0,397.33175709770126,245.69540229885058,1.0344827586206897,1.333304959770115,4197.431018063219,85.6692690632184,20873.619227074716,X,X,X,X,X,X
std,0.43465908968250666,28.774410616066856,82.09309989962377,0.8169818686858327,92303.17722341107,1.2753053564330838,1.0595930737003691,0.04075815271467549,0.07318861447444988,2.057407049662525,0.904200353807498,0.03997125851431946,301767.161747119,83.07039870795263,200621.42456290932,74.7899513828592,1378008822.6189895,83.07039870795263,0.3467856285412779,4.587089046033147,2.271736653395539,149.7493148990103,0.3501976491168304,278775663.2189218,1356778205.9338105,0.0,139.98676404219367,223.51802929518377,23.557669657870253,6029.450115154905,0.0,0.0,623.5149093694337,468.6080565552798,0.1824656076596269,2.1403532856433976,9418.350683810791,179.15703175003043,66728.25711886291,X,X,X,X,X,X

../data/svmexpone_Worms.csv
,trans_depth,sttl,dttl,ct_flw_http_mthd,response_body_len,ct_srv_dst,ct_srv_src,ackdat,tcprtt,ct_dst_ltm,ct_dst_src_ltm,synack,dload,dwin,dbytes,dloss,stcpb,swin,ct_state_ttl,ct_src_ltm,sloss,dpkts,ct_src_dport_ltm,sload,dtcpb,is_sm_ips_ports,sinpkt,smean,spkts,sbytes,is_ftp_login,ct_ftp_cmd,djit,dmean,ct_dst_sport_ltm,dur,sjit,dinpkt,rate,service,proto,label,state,attack_cat,id
avg,0.9166666666666666,254.0,241.5,0.9166666666666666,21258.208333333332,1.125,1.5416666666666667,0.061037541666666674,0.12200345833333333,1.1666666666666667,1.0416666666666667,0.06096591666666667,125773.80980479166,244.375,57027.0,22.333333333333332,1983007348.5,244.375,1.0416666666666667,1.2916666666666667,2.0833333333333335,48.916666666666664,1.125,37992140.01340704,1664365206.625,0.0,62.43464695833333,193.66666666666666,16.5,2127.5833333333335,0.0,0.0,419.5081235833333,251.70833333333334,1.0,1.1344050833333335,3508.3693579166666,79.31755154166666,4673.806085041667,X,X,X,X,X,X
std,0.27638539919628335,0.0,50.35623099478356,0.27638539919628335,58519.289191669646,0.33071891388307384,1.039998664529057,0.026416205269334147,0.060077081652781125,0.7993052538854533,0.19982631347136331,0.03857312219334929,281873.77495830425,50.955709935197646,131446.6198868068,49.65939544089875,1162945106.5635502,50.955709935197646,0.19982631347136331,0.6109532624422993,0.7021791477646966,99.53052993372881,0.4389855730355308,182057893.219095,1179580515.004647,0.0,40.309729562701044,224.55394056266798,15.16849805792694,2033.3575664539562,0.0,0.0,637.5066259841901,467.7955820625311,0.0,1.4061670408050722,2500.6667490291,60.34323521749744,22193.728345503576,-99999999999999.0,-99999999999999.0,-99999999999999.0,-99999999999999.0,-99999999999999.0,-99999999999999.0

compare 1st with normal
,trans_depth,sttl,dttl,ct_flw_http_mthd,response_body_len,ct_srv_dst,ct_srv_src,ackdat,tcprtt,ct_dst_ltm,ct_dst_src_ltm,synack,dload,dwin,dbytes,dloss,stcpb,swin,ct_state_ttl,ct_src_ltm,sloss,dpkts,ct_src_dport_ltm,sload,dtcpb,is_sm_ips_ports,sinpkt,smean,spkts,sbytes,is_ftp_login,ct_ftp_cmd,djit,dmean,ct_dst_sport_ltm,dur,sjit,dinpkt,rate,service,proto,label,state,attack_cat,id
avgdiff,0.6470081572117167,154.69613162773453,139.73752947719686,0.7534441972562106,30158.15448609566,-4.195962550982573,-4.300812754912866,0.03964142838413053,0.07227314729032255,-2.0063685576566557,-2.6652169076751946,0.03263171890619207,-1655938.0151562016,47.54835298479793,50827.268162402666,17.305172784575454,516654367.34796286,40.62982610307748,0.4134749721913237,-1.3640359658880237,-2.7182906933629956,29.90309899888765,-0.6816751946607342,42930528.00045331,328183839.6604779,-0.03954838709677419,-2272.311278387347,37.85170114942528,-9.344781238413052,-1836.6685142751203,-0.014172043010752687,-0.014258064516129033,-440.2275728406429,24.264413051538753,-0.1140978865406006,0.3178982242324804,-2294.353796128212,-57.11862871677084,1285.3290639617808,X,X,X,X,X,X
stddiff,2.138026280080894,1.5407615030822026,1.3967531246775238,1.1603284872451185,0.7540347568308783,-0.7277600068087021,-0.7255442026803307,0.6797818683514563,0.5969244362258505,-0.5806286460941092,-0.48278364121425105,0.44374962472194185,-0.4409946546401874,0.4042320867982588,0.39488846795712007,0.3825848405069139,0.3612915559362884,0.35488440068670285,0.34539978536103233,-0.34456564036714704,-0.3436195887884101,0.306835546445006,-0.2833831700121234,0.25490379542920083,0.23010316793233912,-0.20292083609568204,-0.2011157801439383,0.1911383004571091,-0.17532993212578749,-0.1423405414359459,-0.11971489757521771,-0.11953820539408874,-0.07908287960326053,0.07906292011402147,-0.07248792487527819,0.06972443680339165,-0.040325676772786416,-0.0356134138962062,0.0153078020358751,X,X,X,X,X,X

compare 2nd with normal
,trans_depth,sttl,dttl,ct_flw_http_mthd,response_body_len,ct_srv_dst,ct_srv_src,ackdat,tcprtt,ct_dst_ltm,ct_dst_src_ltm,synack,dload,dwin,dbytes,dloss,stcpb,swin,ct_state_ttl,ct_src_ltm,sloss,dpkts,ct_src_dport_ltm,sload,dtcpb,is_sm_ips_ports,sinpkt,smean,spkts,sbytes,is_ftp_login,ct_ftp_cmd,djit,dmean,ct_dst_sport_ltm,dur,sjit,dinpkt,rate,service,proto,label,state,attack_cat,id
